Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,HELO,AELO
E0,24/06/2020,Wolves,Bournemouth,1,0,H,0,1,D,10,4,2,0,11,11,6,4,3,3,0,0,1.55,4,6,1789.061035,1623.457397
E0,07/03/2020,Wolves,Brighton,0,0,D,0,1,D,11,7,1,1,4,7,2,0,1,3,0,0,1.61,3.9,5.75,1789.217651,1636.627075
E0,19/06/2020,Tottenham,Man United,1,1,D,1,1,H,10,12,3,6,17,18,7,6,0,1,0,0,3,3.4,2.37,1789.454346,1849.070068
E0,23/06/2020,Tottenham,West Ham,2,0,H,0,1,D,15,10,4,2,12,7,9,4,2,2,0,0,1.66,4,5,1789.661377,1665.123169
E0,01/07/2020,Arsenal,Norwich,4,0,H,2,1,H,13,8,8,2,10,10,6,2,1,4,0,0,1.44,4.75,7,1790.933228,1577.965942
E0,01/01/2020,Arsenal,Man United,2,0,H,2,1,H,10,10,4,4,11,15,1,4,2,0,0,0,2.55,3.6,2.62,1791.182251,1824.382202
E0,04/12/2019,Man United,Tottenham,2,1,H,1,1,D,12,8,7,5,9,9,4,3,0,1,0,0,2.75,3.4,2.55,1795.789185,1839.945923
E0,23/06/2020,Leicester,Brighton,0,0,D,0,1,D,11,10,2,2,10,13,6,7,2,2,0,0,1.6,4,5.75,1796.792725,1646.426392
E0,04/07/2020,Wolves,Arsenal,0,2,A,0,1,A,10,8,1,5,6,11,3,5,2,4,0,0,2.25,3.4,3.25,1796.877441,1795.977539
E0,01/02/2020,Man United,Wolves,0,0,D,0,1,D,15,14,5,3,14,15,4,6,3,2,0,0,2.25,3.25,3.4,1797.759766,1762.325806
E0,16/02/2020,Arsenal,Newcastle,4,0,H,0,1,D,15,10,7,2,15,9,5,6,2,0,0,0,1.4,4.75,8,1798.094482,1704.375854
E0,09/03/2020,Leicester,Aston Villa,4,0,H,1,1,H,15,4,7,1,15,12,9,0,2,1,0,0,1.36,5.25,8,1799.422607,1609.565674
E0,29/12/2019,Arsenal,Chelsea,1,2,A,1,1,H,7,13,2,4,13,19,2,3,5,4,0,0,2.87,3.75,2.3,1799.553345,1841.775513
E0,07/03/2020,Arsenal,West Ham,1,0,H,0,1,D,9,14,2,6,11,9,6,7,1,2,0,0,1.57,4.4,5.5,1799.615356,1684.775879
E0,26/07/2020,Arsenal,Watford,3,2,H,3,1,H,13,19,5,6,9,12,4,8,3,3,0,0,1.9,3.8,3.8,1799.711548,1653.507813
E0,15/07/2020,Arsenal,Liverpool,2,1,H,2,1,H,3,24,2,8,14,10,2,13,3,1,0,0,3.8,3.8,1.9,1799.747559,1998.458008
E0,19/07/2020,Tottenham,Leicester,3,0,H,3,1,H,7,24,3,6,15,10,4,13,2,1,0,0,2.25,3.3,3.25,1800.519653,1782.625732
E0,18/01/2020,Arsenal,Sheffield United,1,1,D,1,1,H,11,12,4,4,9,13,4,5,1,2,0,0,1.83,3.6,4.33,1801.334717,1690.563965
E0,01/12/2019,Man United,Aston Villa,2,2,D,1,1,D,16,9,6,3,16,8,9,9,4,1,0,0,1.45,4.5,7,1801.518921,1636.603882
E0,26/12/2019,Man United,Newcastle,4,1,H,3,1,H,22,7,10,2,10,7,5,0,2,2,0,0,1.33,5.25,9,1807.161133,1720.626709
E0,07/07/2020,Arsenal,Leicester,1,1,D,1,1,H,11,13,7,5,10,14,10,1,1,0,1,0,2.3,3.5,3,1809.126099,1792.868408
E0,15/12/2019,Arsenal,Man City,0,3,A,0,1,A,6,14,1,7,9,24,3,3,1,4,0,0,6,5.25,1.44,1810.057373,1995.398315
E0,20/10/2019,Man United,Liverpool,1,1,D,1,1,H,7,10,2,4,6,14,3,1,0,1,0,0,5.25,3.8,1.65,1810.420044,2043.491821
E0,23/02/2020,Man United,Watford,3,0,H,1,1,H,21,7,9,2,6,15,3,5,0,1,0,0,1.6,3.9,6,1811.729126,1671.419434
E0,09/11/2019,Leicester,Arsenal,2,0,H,0,1,D,19,8,7,1,10,10,5,4,1,1,0,0,2,3.75,3.5,1811.761719,1860.507813
E0,22/01/2020,Leicester,West Ham,4,1,H,2,1,H,19,6,8,2,10,19,7,8,1,1,0,0,1.53,4.33,6,1812.647949,1691.438965
E0,23/02/2020,Arsenal,Everton,3,2,H,2,1,D,9,17,4,5,12,12,6,3,0,4,0,0,2,3.6,3.7,1813.55896,1756.752686
E0,05/12/2019,Arsenal,Brighton,1,2,A,0,1,A,12,20,5,9,10,11,9,9,3,1,0,0,1.57,4.33,5.5,1813.879883,1632.372192
E0,22/01/2020,Tottenham,Norwich,2,1,H,1,1,H,14,12,3,2,12,7,7,3,0,1,0,0,1.4,5,7.5,1813.914551,1601.073242
E0,11/01/2020,Man United,Norwich,4,0,H,1,1,H,13,8,6,3,18,7,4,2,0,0,0,0,1.33,5.25,8.5,1814.021118,1597.889038
E0,26/07/2020,Chelsea,Wolves,2,0,H,2,0,H,11,5,3,1,10,16,3,3,2,3,0,0,1.85,3.8,4,1815.063232,1791.451416
E0,22/01/2020,Man United,Burnley,0,2,A,0,1,A,24,5,7,2,11,7,5,2,0,2,0,0,1.36,4.75,9,1815.929932,1673.458862
E0,08/03/2020,Chelsea,Everton,4,0,H,2,1,H,17,3,11,1,8,10,6,1,1,2,0,0,1.8,3.9,4.2,1816.16748,1749.437744
E0,02/02/2020,Tottenham,Man City,2,0,H,0,1,D,3,18,3,5,8,14,2,6,2,3,0,1,5.5,4.6,1.53,1816.312012,1998.162354
E0,01/12/2019,Leicester,Everton,2,1,H,0,1,A,16,11,6,3,7,9,4,4,0,1,0,0,1.61,4,5.25,1817.358032,1705.623657
E0,14/07/2020,Chelsea,Norwich,1,0,H,1,1,H,22,2,6,0,10,9,8,1,2,2,0,0,1.12,9.5,17,1817.712769,1547.864258
E0,01/03/2020,Tottenham,Wolves,2,3,A,2,1,H,13,14,5,4,12,14,4,5,3,2,0,0,2.45,3.2,3,1818.754639,1778.844849
E0,22/02/2020,Leicester,Man City,0,1,A,0,1,D,10,18,3,7,14,10,3,7,0,0,0,0,4.5,4.2,1.7,1818.9646,1985.046265
E0,01/02/2020,Leicester,Chelsea,2,2,D,0,1,D,14,7,4,3,16,14,4,6,2,2,0,0,2.5,3.6,2.7,1819.391724,1837.958252
E0,11/01/2020,Tottenham,Liverpool,0,1,A,0,1,A,14,13,4,7,4,8,4,3,0,2,0,0,4.5,4.33,1.66,1819.647095,2070.474121
E0,04/12/2019,Leicester,Watford,2,0,H,0,1,D,12,4,6,1,13,16,7,2,3,2,0,0,1.33,5.5,8,1821.323975,1627.567627
E0,02/02/2019,Chelsea,Huddersfield,5,0,H,2,0,H,23,5,7,2,8,5,11,2,0,0,0,0,1.2,7.5,19,1821.858154,1508.665894
E0,27/02/2019,Chelsea,Tottenham,2,0,H,0,0,D,11,9,1,0,7,14,2,2,1,1,0,0,2.3,3.5,3.25,1823.083984,1903.57605
E0,04/07/2020,Chelsea,Watford,3,0,H,2,1,H,21,7,9,3,9,12,5,3,0,2,0,0,1.4,4.75,8,1823.545898,1660.216553
E0,25/06/2020,Chelsea,Man City,2,1,H,1,1,H,15,11,10,2,13,3,5,7,1,1,0,1,4,4,1.8,1824.226318,1980.641968
E0,22/02/2020,Chelsea,Tottenham,2,1,H,1,1,H,17,5,7,3,14,14,3,5,1,2,0,0,1.72,4,4.5,1824.99353,1828.355835
E0,30/09/2019,Man United,Arsenal,1,1,D,1,1,H,16,10,4,5,18,13,8,7,4,2,0,0,2.37,3.5,2.9,1825.197388,1876.182129
E0,26/12/2019,Leicester,Liverpool,0,4,A,0,1,A,3,15,0,6,5,7,2,8,1,1,0,0,3.4,3.75,2.05,1826.574829,2059.980713
E0,19/01/2019,Arsenal,Chelsea,2,0,H,2,0,H,13,13,5,1,13,15,5,6,0,2,0,0,3.1,3.6,2.37,1826.720703,1854.557861
E0,10/11/2019,Man United,Brighton,3,1,H,2,1,H,21,6,11,2,10,14,5,2,2,5,0,0,1.6,3.75,6.5,1827.122314,1657.798828
E0,08/03/2020,Man United,Man City,2,0,H,1,1,H,12,7,6,2,11,9,2,11,2,4,0,0,5,4.33,1.6,1827.580688,1993.183594
E0,15/12/2019,Man United,Everton,1,1,D,0,1,A,24,8,8,3,10,12,6,5,1,2,0,0,1.8,3.7,4.5,1828.105469,1719.245605
E0,26/12/2019,Tottenham,Brighton,2,1,H,0,1,A,11,11,5,5,10,9,9,2,4,2,0,0,1.53,4.33,6,1832.256104,1646.772583
E0,07/12/2019,Tottenham,Burnley,5,0,H,3,1,H,13,7,7,1,12,8,1,1,1,1,0,0,1.4,4.75,8,1832.390991,1679.687012
E0,01/01/2019,Arsenal,Fulham,4,1,H,1,0,H,16,9,9,4,7,12,8,3,0,1,0,0,1.33,5.75,9.5,1834.147827,1574.661621
E0,11/01/2020,Leicester,Southampton,1,2,A,1,1,D,5,16,5,10,9,17,2,4,0,3,0,0,1.6,4,5.5,1836.381592,1680.191284
E0,30/11/2019,Tottenham,Bournemouth,3,2,H,1,1,H,15,20,5,6,10,12,4,8,0,2,0,0,1.36,5.5,7.5,1836.756104,1686.998413
E0,19/10/2019,Tottenham,Watford,1,1,D,0,1,A,12,7,2,2,5,9,11,2,4,3,0,0,1.4,5,7.5,1836.830933,1640.501587
E0,29/01/2019,Arsenal,Cardiff,2,1,H,0,0,D,15,19,4,2,14,12,4,7,3,3,0,0,1.22,7,15,1836.933228,1552.932251
E0,14/12/2019,Leicester,Norwich,1,1,D,1,1,D,18,10,5,3,11,15,12,4,0,4,0,0,1.22,6.5,13,1837.756836,1594.989014
E0,11/08/2019,Man United,Chelsea,4,0,H,1,1,H,11,18,5,7,15,13,3,5,3,4,0,0,2.1,3.3,3.5,1838.361938,1883.458252
E0,17/02/2020,Chelsea,Man United,0,2,A,0,1,A,17,9,1,3,11,11,9,8,4,3,0,0,1.85,3.5,4.5,1838.993408,1795.223267
E0,24/02/2019,Arsenal,Southampton,2,0,H,2,0,H,12,10,4,4,7,14,6,4,0,0,0,0,1.5,4.75,7,1839.540039,1635.757935
E0,14/09/2019,Man United,Leicester,1,0,H,1,1,H,10,9,5,3,14,14,3,9,1,2,0,0,1.95,3.5,4,1840.4198,1760.096558
E0,21/01/2020,Chelsea,Arsenal,2,2,D,1,1,H,19,2,8,2,11,6,17,5,2,1,0,1,1.72,3.9,4.5,1840.728271,1796.932617
E0,26/12/2018,Man United,Huddersfield,3,1,H,1,0,H,16,10,10,2,9,13,5,3,1,1,0,0,1.25,6.5,15,1841.902832,1527.967773
E0,27/02/2019,Arsenal,Bournemouth,5,1,H,2,1,H,16,13,6,5,11,9,9,4,2,2,0,0,1.44,5,7.5,1843.081055,1667.515625
E0,22/12/2018,Arsenal,Burnley,3,1,H,1,0,H,10,7,6,2,10,14,1,3,2,5,0,0,1.25,6.5,15,1843.965942,1615.440552
E0,30/12/2018,Man United,Bournemouth,4,1,H,3,1,H,11,7,8,3,10,7,4,5,2,0,1,0,1.33,4.75,10,1843.996338,1666.741699
E0,09/11/2019,Tottenham,Sheffield United,1,1,D,0,1,D,17,14,5,4,6,9,4,4,2,2,0,0,1.57,4,6,1845.043945,1674.061157
E0,22/12/2019,Tottenham,Chelsea,0,2,A,0,1,A,5,13,1,3,9,11,3,5,4,3,1,0,2.37,3.75,2.75,1845.335327,1848.806885
E0,11/01/2020,Chelsea,Burnley,3,0,H,2,1,H,18,7,8,2,7,4,10,3,0,3,0,0,1.28,5.5,11,1846.371948,1667.782715
E0,10/03/2019,Arsenal,Man United,2,0,H,1,0,H,14,14,3,4,12,18,5,2,2,2,0,0,2.4,3.6,3,1846.474731,1898.844482
E0,08/12/2018,Man United,Fulham,4,1,H,3,0,H,20,10,11,4,11,15,10,3,1,1,0,1,1.33,5.75,10,1847.41748,1578.518311
E0,24/06/2020,Man United,Sheffield United,3,0,H,2,1,H,15,4,6,1,10,6,10,5,1,0,0,0,1.4,4.5,8.5,1848.863037,1687.546631
E0,23/11/2019,Arsenal,Southampton,2,2,D,1,1,D,12,21,5,6,13,19,6,8,6,2,0,0,1.45,4.75,6.5,1849.825562,1639.3479
E0,28/09/2019,Chelsea,Brighton,2,0,H,0,1,D,24,8,10,1,5,13,5,2,2,3,0,0,1.4,4.75,8,1850.538574,1623.034302
E0,03/04/2019,Chelsea,Brighton,3,0,H,1,0,H,17,3,4,1,5,9,7,1,0,0,0,0,1.25,6.5,15,1850.940796,1632.020264
E0,10/03/2019,Chelsea,Wolves,1,1,D,0,0,D,22,2,6,1,8,14,13,0,1,4,0,0,1.55,4.2,7,1851.338135,1669.568604
E0,12/01/2019,Chelsea,Newcastle,2,1,H,1,1,D,10,9,6,2,6,13,8,5,1,1,0,0,1.22,7,15,1852.174438,1623.367798
E0,08/12/2018,Chelsea,Man City,2,0,H,1,0,H,8,14,5,4,12,11,1,13,2,0,0,0,4,3.8,1.95,1853.457764,2000.775391
E0,24/08/2019,Man United,Crystal Palace,1,2,A,0,1,A,22,5,3,3,8,18,8,1,2,4,0,0,1.33,5.25,9,1854.822998,1735.316162
E0,08/04/2019,Chelsea,West Ham,2,0,H,1,0,H,16,9,7,2,8,7,7,4,2,1,0,0,1.33,5.75,9.5,1854.844849,1680.104614
E0,22/09/2019,Chelsea,Liverpool,1,2,A,0,1,A,13,6,2,3,8,13,6,4,3,3,0,0,3.5,3.75,2,1855.476929,2034.847046
E0,08/12/2018,Arsenal,Huddersfield,1,0,H,0,0,D,14,6,2,0,13,20,7,1,5,4,0,0,1.28,6,12,1855.501343,1548.970825
E0,05/05/2019,Arsenal,Brighton,1,1,D,1,1,H,20,11,8,5,9,14,16,3,5,2,0,0,1.4,5,9,1857.665283,1597.937012
E0,05/05/2019,Chelsea,Watford,3,0,H,0,1,D,19,15,9,3,6,12,6,6,0,1,0,0,1.4,5.25,8,1858.404785,1692.605103
E0,28/04/2019,Man United,Chelsea,1,1,D,1,1,D,7,16,5,3,9,14,6,6,3,2,0,0,2.7,3.5,2.7,1858.935547,1858.33606
E0,02/01/2019,Chelsea,Southampton,0,0,D,0,0,D,17,6,6,2,8,11,7,2,1,2,0,0,1.28,6.5,11,1859.0354,1619.210938
E0,12/05/2019,Man United,Cardiff,0,2,A,0,1,A,26,13,10,4,9,6,11,2,3,3,0,0,1.28,6.5,11,1860.022705,1585.439209
E0,24/02/2019,Man United,Liverpool,0,0,D,0,0,D,6,7,3,1,15,17,3,7,1,3,0,0,3.1,3.5,2.37,1860.681152,1940.451172
E0,26/12/2019,Chelsea,Southampton,0,2,A,0,1,A,10,5,3,3,10,9,8,1,3,2,0,0,1.33,5.25,9,1861.886108,1649.224976
E0,14/12/2019,Chelsea,Bournemouth,0,1,A,0,1,D,18,11,5,2,9,14,9,4,1,2,0,0,1.25,6,12,1862.368408,1679.638794
E0,04/07/2020,Man United,Bournemouth,5,2,H,3,1,H,19,7,10,3,13,12,8,3,0,1,0,0,1.16,7.5,17,1862.402588,1607.592407
E0,22/12/2018,Chelsea,Leicester,0,1,A,0,0,D,17,8,5,3,10,9,9,5,0,2,0,0,1.33,5.5,11,1863.447876,1678.885986
E0,22/04/2019,Chelsea,Burnley,2,2,D,2,2,D,22,6,9,3,9,4,10,1,2,1,0,0,1.25,6.25,15,1864.526123,1682.446411
E0,19/01/2019,Man United,Brighton,2,1,H,2,0,H,20,7,5,3,11,11,6,5,1,0,0,0,1.3,5.75,12,1865.758423,1638.110962
E0,19/10/2019,Chelsea,Newcastle,1,0,H,0,1,D,16,5,8,0,9,12,11,0,2,1,0,0,1.3,5.5,10,1866.142578,1696.501587
E0,24/04/2019,Man United,Man City,0,2,A,0,0,D,12,8,1,5,10,10,1,1,2,2,0,0,7.5,5,1.44,1867.513062,2012.255005
E0,29/01/2019,Man United,Burnley,2,2,D,0,0,D,28,6,9,4,10,9,11,3,1,3,0,0,1.28,6,12,1868.103882,1625.902954
E0,18/08/2019,Chelsea,Leicester,1,1,D,1,1,H,14,12,5,3,9,14,4,5,1,0,0,0,1.7,3.75,5,1868.393311,1736.548218
E0,02/03/2019,Man United,Southampton,3,2,H,0,1,A,16,6,6,3,7,10,9,7,2,1,0,0,1.45,4.5,8.5,1868.598999,1639.087158
E0,04/12/2019,Chelsea,Aston Villa,2,1,H,1,1,D,25,9,9,3,18,10,9,5,2,1,0,0,1.28,5.75,10,1869.016846,1642.333618
E0,13/07/2020,Man United,Southampton,2,2,D,2,1,H,8,9,4,5,14,15,4,6,1,3,0,0,1.3,5.5,10,1871.116577,1702.406006
E0,31/08/2019,Chelsea,Sheffield United,2,2,D,2,1,H,13,8,5,2,6,11,3,4,0,1,0,0,1.36,4.75,9,1871.627563,1630.403687
E0,22/07/2020,Man United,West Ham,1,1,D,0,1,A,11,12,4,3,10,9,2,3,3,1,0,0,1.22,6.5,11,1872.528564,1687.391602
E0,17/08/2019,Arsenal,Burnley,2,1,H,1,1,D,16,18,9,5,13,11,10,7,2,1,0,0,1.3,5.5,10,1872.585938,1692.873291
E0,02/11/2019,Arsenal,Wolves,1,1,D,1,1,H,10,25,4,8,6,15,8,9,0,2,0,0,1.75,3.75,4.75,1873.177124,1746.753052
E0,22/09/2019,Arsenal,Aston Villa,3,2,H,0,1,A,21,14,6,9,13,15,9,4,5,1,1,0,1.4,4.75,8,1874.37439,1612.458374
E0,01/09/2019,Arsenal,Tottenham,2,2,D,1,1,A,26,13,8,9,13,19,11,6,3,5,0,0,2.37,3.6,2.8,1875.624023,1888.961182
E0,28/09/2019,Tottenham,Southampton,2,1,H,2,1,H,9,14,4,6,5,16,6,6,0,2,1,0,1.4,4.75,8,1876.770874,1669.1875
E0,06/10/2019,Arsenal,Bournemouth,1,0,H,1,1,H,12,10,2,2,12,6,14,5,1,2,0,0,1.44,4.75,7,1878.068604,1703.868652
E0,27/10/2019,Arsenal,Crystal Palace,2,2,D,2,1,H,15,10,6,4,18,9,12,5,2,0,0,0,1.45,4.75,6.5,1878.190552,1753.320313
E0,30/11/2019,Chelsea,West Ham,0,1,A,0,1,D,19,5,6,4,0,16,9,3,0,3,0,0,1.28,6,9,1882.80249,1689.033813
E0,01/04/2019,Arsenal,Newcastle,2,0,H,1,0,H,7,3,4,1,11,10,6,2,2,0,0,0,1.36,5.25,9.5,1883.629761,1681.538818
E0,13/04/2019,Man United,West Ham,2,1,H,1,0,H,14,18,4,4,14,5,3,11,1,1,0,0,1.4,5.25,8.5,1890.041992,1680.081665
E0,14/09/2019,Tottenham,Crystal Palace,4,0,H,4,1,H,13,11,5,6,19,11,4,3,4,2,0,0,1.36,5.25,8,1890.320313,1752.95813
E0,10/08/2019,Tottenham,Aston Villa,3,1,H,0,1,A,31,7,7,4,13,9,14,0,1,0,0,0,1.3,5.25,10,1891.145752,1612.684326
E0,02/03/2019,Tottenham,Arsenal,1,1,D,0,1,A,10,9,3,4,15,14,3,4,3,2,0,1,2.05,3.7,3.75,1891.475586,1848.634399
E0,03/04/2019,Tottenham,Crystal Palace,2,0,H,0,0,D,26,5,10,1,8,5,8,2,1,0,0,0,1.45,5,7.5,1894.517944,1698.46167
E0,09/11/2019,Chelsea,Crystal Palace,2,0,H,0,1,D,23,3,5,1,9,17,7,0,3,2,0,0,1.33,5,10,1895.529541,1745.156372
E0,30/01/2019,Tottenham,Watford,2,1,H,0,1,A,17,9,3,1,6,9,9,5,0,4,0,0,1.66,4,5.75,1895.602661,1660.02417
E0,02/02/2019,Tottenham,Newcastle,1,0,H,0,0,D,21,8,4,2,6,6,6,3,0,1,0,0,1.44,4.5,9,1897.705566,1644.985352
E0,10/02/2019,Tottenham,Leicester,3,1,H,1,0,H,12,20,5,9,11,4,2,9,3,1,0,0,1.7,3.9,5.5,1899.666504,1684.700195
E0,30/03/2019,Man United,Watford,2,1,H,1,0,H,8,20,5,8,14,9,3,5,1,2,0,0,1.44,4.75,8,1900.414307,1700.780396
E0,21/04/2019,Arsenal,Crystal Palace,2,3,A,0,1,A,12,16,5,7,15,12,8,3,4,1,0,0,1.53,4.6,6.5,1901.525757,1705.875854
E0,25/08/2019,Tottenham,Newcastle,0,1,A,0,1,A,17,8,2,3,10,5,6,6,2,2,0,0,1.2,6.5,14,1902.014893,1701.174316
E0,12/05/2019,Tottenham,Everton,2,2,D,1,1,H,11,17,3,9,10,13,7,4,0,2,0,0,2.2,3.5,3.5,1902.915771,1764.141602
E0,13/01/2019,Tottenham,Man United,0,1,A,0,1,A,21,13,11,8,8,8,7,4,1,2,0,0,2.05,3.7,3.75,1904.036255,1854.995239
E0,15/12/2018,Tottenham,Burnley,1,0,H,0,0,D,15,4,3,0,7,8,8,3,0,2,0,0,1.18,8,19,1907.429565,1617.049561
E0,13/04/2019,Tottenham,Huddersfield,4,0,H,2,0,H,22,7,5,1,10,12,4,2,2,2,0,0,1.22,7,15,1907.972778,1505.244873
E0,23/04/2019,Tottenham,Brighton,1,0,H,0,0,D,29,6,5,1,7,13,6,3,1,2,0,0,1.28,6,13,1912.395874,1602.661255
E0,27/04/2019,Tottenham,West Ham,0,1,A,0,1,D,14,16,4,7,3,8,2,7,0,2,0,0,1.4,5.5,7.5,1913.734009,1678.393921
E0,26/12/2018,Tottenham,Bournemouth,5,0,H,3,0,H,10,14,7,4,4,8,3,4,2,1,0,0,1.36,5.5,9,1917.490601,1671.170898
E0,29/12/2018,Tottenham,Wolves,1,3,A,1,0,H,10,11,3,4,7,7,6,7,3,2,0,0,1.33,5,8.5,1921.9198,1623.680542
E0,16/12/2018,Liverpool,Man United,3,1,H,1,1,D,36,6,11,2,6,14,13,2,0,2,0,0,1.57,4.5,6,1930.930786,1841.723145
E0,09/02/2019,Liverpool,Bournemouth,3,0,H,2,0,H,20,12,9,2,14,6,8,5,2,2,0,0,1.22,7.5,14,1937.441528,1670.299438
E0,27/02/2019,Liverpool,Watford,5,0,H,2,0,H,19,5,10,3,5,7,6,4,0,2,0,0,1.28,6,12,1939.83374,1681.898682
E0,26/12/2018,Liverpool,Newcastle,4,0,H,1,0,H,16,6,8,2,7,9,10,2,0,0,0,0,1.16,8.5,19,1941.139526,1629.860718
E0,29/12/2018,Liverpool,Arsenal,5,1,H,4,1,H,15,8,10,2,8,13,5,3,1,2,0,0,1.5,4.5,5.75,1944.083252,1842.557617
E0,10/03/2019,Liverpool,Burnley,4,2,H,2,1,H,23,3,5,2,4,7,7,3,2,0,0,0,1.16,8.5,21,1945.451416,1644.077515
E0,19/01/2019,Liverpool,Crystal Palace,4,3,H,0,1,A,19,9,9,3,6,8,8,3,0,1,1,0,1.2,7.5,17,1948.727783,1658.049438
E0,30/01/2019,Liverpool,Leicester,1,1,D,1,1,D,10,5,3,2,13,6,7,1,1,3,0,0,1.22,7,15,1950.353149,1682.630249
E0,03/02/2019,Man City,Arsenal,3,1,H,2,1,H,19,4,12,2,11,8,4,2,1,1,0,0,1.33,6,9,1958.806641,1838.567139
E0,03/01/2019,Man City,Liverpool,2,1,H,1,0,H,9,7,4,5,12,7,2,1,4,2,0,0,2.04,3.8,3.6,1962.858276,1952.49292
E0,10/02/2019,Man City,Chelsea,6,0,H,4,0,H,15,12,9,4,9,13,2,2,1,2,0,0,1.5,4.75,7,1968.144531,1825.091187
E0,14/01/2019,Man City,Wolves,3,0,H,2,0,H,24,3,9,0,6,3,12,1,1,0,0,1,1.18,8,17,1969.241699,1632.472412
E0,02/07/2020,Man City,Liverpool,4,0,H,3,1,H,14,11,6,3,8,7,3,3,2,2,0,0,2.05,3.9,3.3,1969.953735,2017.886475
E0,17/06/2020,Man City,Arsenal,3,0,H,1,1,H,20,3,12,0,9,7,5,2,1,1,0,1,1.36,5.25,7.5,1971.240356,1797.467285
E0,08/07/2020,Man City,Newcastle,5,0,H,2,1,H,23,6,9,1,12,7,8,1,0,0,0,0,1.12,9,21,1972.294556,1707.359863
E0,22/06/2020,Man City,Burnley,5,0,H,3,1,H,19,1,7,0,8,7,3,1,1,1,0,0,1.12,9,15,1976.434814,1706.285522
E0,31/03/2019,Liverpool,Tottenham,2,1,H,1,0,H,14,11,3,2,5,8,10,3,0,1,0,0,1.61,4.2,6,1978.222168,1899.087524
E0,19/02/2020,Man City,West Ham,2,0,H,1,1,H,20,3,7,0,5,7,6,1,0,1,0,0,1.12,9.5,17,1979.842651,1677.429565
E0,27/02/2019,Man City,West Ham,1,0,H,0,0,D,20,2,7,1,2,6,12,2,0,2,0,0,1.16,9,19,1980.549927,1678.187378
E0,15/07/2020,Man City,Bournemouth,2,1,H,2,1,H,8,15,4,3,10,10,3,5,1,1,0,0,1.14,8.5,17,1981.713623,1627.977173
E0,22/07/2020,Liverpool,Chelsea,5,3,H,3,1,H,10,10,7,5,8,11,6,0,1,0,0,0,2,3.75,3.5,1986.608887,1819.592041
E0,15/12/2018,Man City,Everton,3,1,H,1,0,H,13,9,5,2,7,9,6,2,1,2,0,0,1.22,7.5,13,1986.848877,1699.837646
E0,26/07/2020,Man City,Norwich,5,0,H,2,0,H,31,5,10,4,7,4,9,0,1,1,0,0,1.08,11,26,1987.421387,1539.335571
E0,22/12/2018,Man City,Crystal Palace,2,3,A,1,2,A,19,5,5,3,7,6,13,0,0,4,0,0,1.14,10,21,1989.078003,1647.642944
E0,09/03/2019,Man City,Watford,3,1,H,0,0,D,19,2,9,1,11,7,9,1,1,1,0,0,1.16,9,19,1991.046875,1690.54187
E0,29/12/2019,Man City,Sheffield United,2,0,H,0,1,D,16,8,4,0,5,6,8,5,1,1,0,0,1.16,7.5,16,1994.938599,1686.936646
E0,14/04/2019,Liverpool,Chelsea,2,0,H,0,0,D,15,6,7,3,5,9,9,2,0,1,0,0,1.66,4.2,5.25,1995.515381,1866.276489
E0,01/01/2020,Man City,Everton,2,1,H,0,1,D,16,7,7,2,11,11,3,6,0,4,0,0,1.25,6.5,10,1996.928955,1739.338989
E0,07/12/2019,Man City,Man United,1,2,A,0,1,A,22,11,5,7,10,10,16,3,3,2,0,0,1.3,5.5,10,1999.786377,1803.343994
E0,05/07/2020,Liverpool,Aston Villa,2,0,H,0,1,D,6,9,4,3,18,8,7,5,1,1,0,0,1.33,5.5,8.5,2001.738403,1595.034302
E0,18/01/2020,Man City,Crystal Palace,2,2,D,0,1,A,25,5,6,3,9,7,14,2,1,2,0,0,1.1,11,19,2002.675537,1737.254883
E0,21/12/2019,Man City,Leicester,3,1,H,2,1,H,23,5,12,2,14,9,6,1,2,2,0,0,1.36,5.25,7.5,2003.582031,1830.710815
E0,11/07/2020,Liverpool,Burnley,1,1,D,1,1,H,23,6,9,2,7,4,12,6,1,2,0,0,1.22,6.5,12,2005.797119,1724.435547
E0,20/04/2019,Man City,Tottenham,1,0,H,1,0,H,15,10,4,4,11,11,4,4,1,2,0,0,1.3,6,11,2008.09668,1916.554077
E0,03/04/2019,Man City,Cardiff,2,0,H,2,0,H,27,4,11,1,3,17,7,4,0,3,0,0,1.06,17,34,2008.525391,1575.946899
E0,26/04/2019,Liverpool,Huddersfield,5,0,H,3,0,H,21,5,7,1,5,14,4,4,0,0,0,0,1.07,15,41,2008.907959,1500.522583
E0,24/06/2020,Liverpool,Crystal Palace,4,0,H,2,1,H,21,3,7,0,7,5,6,0,0,0,0,0,1.22,6.5,13,2014.28186,1731.930542
E0,23/11/2019,Man City,Chelsea,2,1,H,2,1,H,15,11,4,2,5,9,8,2,1,1,0,0,1.44,5,6.5,2017.557129,1900.151001
E0,06/05/2019,Man City,Leicester,1,0,H,0,1,D,19,7,5,2,12,5,11,0,3,2,0,0,1.12,8.5,17,2019.305664,1724.342896
E0,21/09/2019,Man City,Watford,8,0,H,5,1,H,28,5,11,4,5,9,5,4,2,2,0,0,1.1,11,21,2029.753174,1653.828613
